INTERVALSTARTTIME_GMT,INTERVALENDTIME_GMT,VALUE
2024-05-18 14:00:00,2024-05-18 14:05:00,4.74292
2024-05-18 14:05:00,2024-05-18 14:10:00,4.71173
2024-05-18 14:10:00,2024-05-18 14:15:00,4.82511
2024-05-18 14:15:00,2024-05-18 14:20:00,4.74238
2024-05-18 14:20:00,2024-05-18 14:25:00,0.00197
2024-05-18 14:25:00,2024-05-18 14:30:00,0.00395
2024-05-18 14:30:00,2024-05-18 14:35:00,-0.40661
2024-05-18 14:35:00,2024-05-18 14:40:00,-1.45559
2024-05-18 14:40:00,2024-05-18 14:45:00,-12.84715
2024-05-18 14:45:00,2024-05-18 14:50:00,-5.92126
2024-05-18 14:50:00,2024-05-18 14:55:00,-11.22263
2024-05-18 14:55:00,2024-05-18 15:00:00,-13.59367
2024-05-18 15:00:00,2024-05-18 15:05:00,-11.59111
2024-05-18 15:05:00,2024-05-18 15:10:00,-12.04847
2024-05-18 15:10:00,2024-05-18 15:15:00,-12.50403
2024-05-18 15:15:00,2024-05-18 15:20:00,-13.32974
2024-05-18 15:20:00,2024-05-18 15:25:00,-13.25509
2024-05-18 15:25:00,2024-05-18 15:30:00,-13.02844
2024-05-18 15:30:00,2024-05-18 15:35:00,-18.36418
2024-05-18 15:35:00,2024-05-18 15:40:00,-17.77905
2024-05-18 15:40:00,2024-05-18 15:45:00,-18.26015
2024-05-18 15:45:00,2024-05-18 15:50:00,-13.74901
2024-05-18 15:50:00,2024-05-18 15:55:00,-19.04965
2024-05-18 15:55:00,2024-05-18 16:00:00,-18.85553
2024-05-18 16:00:00,2024-05-18 16:05:00,-21.08756
2024-05-18 16:05:00,2024-05-18 16:10:00,-27.00984
2024-05-18 16:10:00,2024-05-18 16:15:00,-27.01064
2024-05-18 16:15:00,2024-05-18 16:20:00,-27.31184
2024-05-18 16:20:00,2024-05-18 16:25:00,-27.72447
2024-05-18 16:25:00,2024-05-18 16:30:00,-25.82923
2024-05-18 16:30:00,2024-05-18 16:35:00,-25.37066
2024-05-18 16:35:00,2024-05-18 16:40:00,-24.90928
2024-05-18 16:40:00,2024-05-18 16:45:00,-26.33609
2024-05-18 16:45:00,2024-05-18 16:50:00,-32.3281
2024-05-18 16:50:00,2024-05-18 16:55:00,-37.19609
2024-05-18 16:55:00,2024-05-18 17:00:00,-39.98911
2024-05-18 17:00:00,2024-05-18 17:05:00,-36.03751
2024-05-18 17:05:00,2024-05-18 17:10:00,-35.49702
2024-05-18 17:10:00,2024-05-18 17:15:00,-38.07707
2024-05-18 17:15:00,2024-05-18 17:20:00,-41.47286
2024-05-18 17:20:00,2024-05-18 17:25:00,-43.76517
2024-05-18 17:25:00,2024-05-18 17:30:00,-40.12185
2024-05-18 17:30:00,2024-05-18 17:35:00,-35.83635
2024-05-18 17:35:00,2024-05-18 17:40:00,-33.73783
2024-05-18 17:40:00,2024-05-18 17:45:00,-33.73318
2024-05-18 17:45:00,2024-05-18 17:50:00,-33.46275
2024-05-18 17:50:00,2024-05-18 17:55:00,-35.62132
2024-05-18 17:55:00,2024-05-18 18:00:00,-40.31347
2024-05-18 18:00:00,2024-05-18 18:05:00,-27.1485
2024-05-18 18:05:00,2024-05-18 18:10:00,-23.95225
2024-05-18 18:10:00,2024-05-18 18:15:00,-29.35007
2024-05-18 18:15:00,2024-05-18 18:20:00,-26.2245
2024-05-18 18:20:00,2024-05-18 18:25:00,-26.20616
2024-05-18 18:25:00,2024-05-18 18:30:00,-34.75015
2024-05-18 18:30:00,2024-05-18 18:35:00,-26.08953
2024-05-18 18:35:00,2024-05-18 18:40:00,-33.8466
2024-05-18 18:40:00,2024-05-18 18:45:00,-38.28024
2024-05-18 18:45:00,2024-05-18 18:50:00,-33.93677
2024-05-18 18:50:00,2024-05-18 18:55:00,-34.03887
2024-05-18 18:55:00,2024-05-18 19:00:00,-33.93685
2024-05-18 19:00:00,2024-05-18 19:05:00,-41.06492
2024-05-18 19:05:00,2024-05-18 19:10:00,-41.3178
2024-05-18 19:10:00,2024-05-18 19:15:00,-42.11705
2024-05-18 19:15:00,2024-05-18 19:20:00,-46.27805
2024-05-18 19:20:00,2024-05-18 19:25:00,-45.67025
2024-05-18 19:25:00,2024-05-18 19:30:00,-45.18006
2024-05-18 19:30:00,2024-05-18 19:35:00,-44.3003
2024-05-18 19:35:00,2024-05-18 19:40:00,-44.36927
2024-05-18 19:40:00,2024-05-18 19:45:00,-44.33741
2024-05-18 19:45:00,2024-05-18 19:50:00,-46.71733
2024-05-18 19:50:00,2024-05-18 19:55:00,-46.62937
2024-05-18 19:55:00,2024-05-18 20:00:00,-45.75405
2024-05-18 20:00:00,2024-05-18 20:05:00,-45.07944
2024-05-18 20:05:00,2024-05-18 20:10:00,-44.07355
2024-05-18 20:10:00,2024-05-18 20:15:00,-44.68708
2024-05-18 20:15:00,2024-05-18 20:20:00,-44.86868
2024-05-18 20:20:00,2024-05-18 20:25:00,-46.60036
2024-05-18 20:25:00,2024-05-18 20:30:00,-46.56135
2024-05-18 20:30:00,2024-05-18 20:35:00,-46.30359
2024-05-18 20:35:00,2024-05-18 20:40:00,-46.4225
2024-05-18 20:40:00,2024-05-18 20:45:00,-46.17336
2024-05-18 20:45:00,2024-05-18 20:50:00,-49.01322
2024-05-18 20:50:00,2024-05-18 20:55:00,-49.04428
2024-05-18 20:55:00,2024-05-18 21:00:00,-51.19613
2024-05-18 21:00:00,2024-05-18 21:05:00,-50.2154
2024-05-18 21:05:00,2024-05-18 21:10:00,-48.90082
2024-05-18 21:10:00,2024-05-18 21:15:00,-48.04993
2024-05-18 21:15:00,2024-05-18 21:20:00,-48.19356
2024-05-18 21:20:00,2024-05-18 21:25:00,-51.32561
2024-05-18 21:25:00,2024-05-18 21:30:00,-50.26106
2024-05-18 21:30:00,2024-05-18 21:35:00,-48.57148
2024-05-18 21:35:00,2024-05-18 21:40:00,-47.63608
2024-05-18 21:40:00,2024-05-18 21:45:00,-49.03247
2024-05-18 21:45:00,2024-05-18 21:50:00,-48.49109
2024-05-18 21:50:00,2024-05-18 21:55:00,-48.98354
2024-05-18 21:55:00,2024-05-18 22:00:00,-50.59267
2024-05-18 22:00:00,2024-05-18 22:05:00,-50.60259
2024-05-18 22:05:00,2024-05-18 22:10:00,-51.96047
2024-05-18 22:10:00,2024-05-18 22:15:00,-51.96911
2024-05-18 22:15:00,2024-05-18 22:20:00,-47.69195
2024-05-18 22:20:00,2024-05-18 22:25:00,-46.45125
2024-05-18 22:25:00,2024-05-18 22:30:00,-45.54771
2024-05-18 22:30:00,2024-05-18 22:35:00,-45.25981
2024-05-18 22:35:00,2024-05-18 22:40:00,-45.45196
2024-05-18 22:40:00,2024-05-18 22:45:00,-45.28479
2024-05-18 22:45:00,2024-05-18 22:50:00,-43.57917
2024-05-18 22:50:00,2024-05-18 22:55:00,-40.68251
2024-05-18 22:55:00,2024-05-18 23:00:00,-40.68251
2024-05-18 23:00:00,2024-05-18 23:05:00,-41.09274
2024-05-18 23:05:00,2024-05-18 23:10:00,-40.11665
2024-05-18 23:10:00,2024-05-18 23:15:00,-38.67554
2024-05-18 23:15:00,2024-05-18 23:20:00,-23.88073
2024-05-18 23:20:00,2024-05-18 23:25:00,-33.28755
2024-05-18 23:25:00,2024-05-18 23:30:00,-40.32038
2024-05-18 23:30:00,2024-05-18 23:35:00,-40.34335
2024-05-18 23:35:00,2024-05-18 23:40:00,-23.95573
2024-05-18 23:40:00,2024-05-18 23:45:00,-19.21634
2024-05-18 23:45:00,2024-05-18 23:50:00,-15.57428
2024-05-18 23:50:00,2024-05-18 23:55:00,-15.57428
2024-05-18 23:55:00,2024-05-19 00:00:00,-18.94466
2024-05-19 00:00:00,2024-05-19 00:05:00,-24.01098
2024-05-19 00:05:00,2024-05-19 00:10:00,-24.01098
2024-05-19 00:10:00,2024-05-19 00:15:00,-24.01098
2024-05-19 00:15:00,2024-05-19 00:20:00,-19.69896
2024-05-19 00:20:00,2024-05-19 00:25:00,-17.34907
2024-05-19 00:25:00,2024-05-19 00:30:00,-15.34789
2024-05-19 00:30:00,2024-05-19 00:35:00,-9.94228
2024-05-19 00:35:00,2024-05-19 00:40:00,-8.12481
2024-05-19 00:40:00,2024-05-19 00:45:00,-0.00237
2024-05-19 00:45:00,2024-05-19 00:50:00,-0.77739
2024-05-19 00:50:00,2024-05-19 00:55:00,-0.78617
2024-05-19 00:55:00,2024-05-19 01:00:00,-0.78617
2024-05-19 01:00:00,2024-05-19 01:05:00,-0.00235
2024-05-19 01:05:00,2024-05-19 01:10:00,-0.00117
2024-05-19 01:10:00,2024-05-19 01:15:00,-0.00117
2024-05-19 01:15:00,2024-05-19 01:20:00,0.0
2024-05-19 01:20:00,2024-05-19 01:25:00,0.36016
2024-05-19 01:25:00,2024-05-19 01:30:00,6.22518
2024-05-19 01:30:00,2024-05-19 01:35:00,13.67708
2024-05-19 01:35:00,2024-05-19 01:40:00,18.18792
2024-05-19 01:40:00,2024-05-19 01:45:00,24.17245
2024-05-19 01:45:00,2024-05-19 01:50:00,30.84044
2024-05-19 01:50:00,2024-05-19 01:55:00,33.16973
2024-05-19 01:55:00,2024-05-19 02:00:00,36.55348
2024-05-19 02:00:00,2024-05-19 02:05:00,15.46028
2024-05-19 02:05:00,2024-05-19 02:10:00,17.13523
2024-05-19 02:10:00,2024-05-19 02:15:00,22.12443
2024-05-19 02:15:00,2024-05-19 02:20:00,23.92004
2024-05-19 02:20:00,2024-05-19 02:25:00,24.57393
2024-05-19 02:25:00,2024-05-19 02:30:00,26.07641
2024-05-19 02:30:00,2024-05-19 02:35:00,26.38376
2024-05-19 02:35:00,2024-05-19 02:40:00,27.32874
2024-05-19 02:40:00,2024-05-19 02:45:00,30.20877
2024-05-19 02:45:00,2024-05-19 02:50:00,29.84718
2024-05-19 02:50:00,2024-05-19 02:55:00,29.84718
2024-05-19 02:55:00,2024-05-19 03:00:00,29.84718
2024-05-19 03:00:00,2024-05-19 03:05:00,25.40443
2024-05-19 03:05:00,2024-05-19 03:10:00,26.38423
2024-05-19 03:10:00,2024-05-19 03:15:00,25.4951
2024-05-19 03:15:00,2024-05-19 03:20:00,25.2882
2024-05-19 03:20:00,2024-05-19 03:25:00,26.17388
2024-05-19 03:25:00,2024-05-19 03:30:00,25.17792
2024-05-19 03:30:00,2024-05-19 03:35:00,25.43125
2024-05-19 03:35:00,2024-05-19 03:40:00,25.45073
2024-05-19 03:40:00,2024-05-19 03:45:00,25.45861
2024-05-19 03:45:00,2024-05-19 03:50:00,24.28032
2024-05-19 03:50:00,2024-05-19 03:55:00,23.17852
2024-05-19 03:55:00,2024-05-19 04:00:00,21.72167
2024-05-19 04:00:00,2024-05-19 04:05:00,23.48883
2024-05-19 04:05:00,2024-05-19 04:10:00,21.23301
2024-05-19 04:10:00,2024-05-19 04:15:00,18.49382
2024-05-19 04:15:00,2024-05-19 04:20:00,20.63031
2024-05-19 04:20:00,2024-05-19 04:25:00,16.18754
2024-05-19 04:25:00,2024-05-19 04:30:00,15.89423
2024-05-19 04:30:00,2024-05-19 04:35:00,15.53004
2024-05-19 04:35:00,2024-05-19 04:40:00,15.45229
2024-05-19 04:40:00,2024-05-19 04:45:00,14.1345
2024-05-19 04:45:00,2024-05-19 04:50:00,13.00585
2024-05-19 04:50:00,2024-05-19 04:55:00,13.00585
2024-05-19 04:55:00,2024-05-19 05:00:00,12.37786
2024-05-19 05:00:00,2024-05-19 05:05:00,15.7965
2024-05-19 05:05:00,2024-05-19 05:10:00,15.73464
2024-05-19 05:10:00,2024-05-19 05:15:00,15.77813
2024-05-19 05:15:00,2024-05-19 05:20:00,15.78056
2024-05-19 05:20:00,2024-05-19 05:25:00,15.71899
2024-05-19 05:25:00,2024-05-19 05:30:00,15.22196
2024-05-19 05:30:00,2024-05-19 05:35:00,14.05779
2024-05-19 05:35:00,2024-05-19 05:40:00,14.06939
2024-05-19 05:40:00,2024-05-19 05:45:00,13.46796
2024-05-19 05:45:00,2024-05-19 05:50:00,12.45605
2024-05-19 05:50:00,2024-05-19 05:55:00,12.93634
2024-05-19 05:55:00,2024-05-19 06:00:00,11.92396
2024-05-19 06:00:00,2024-05-19 06:05:00,14.1348
2024-05-19 06:05:00,2024-05-19 06:10:00,15.03362
2024-05-19 06:10:00,2024-05-19 06:15:00,13.7493
2024-05-19 06:15:00,2024-05-19 06:20:00,12.89037
2024-05-19 06:20:00,2024-05-19 06:25:00,12.33914
2024-05-19 06:25:00,2024-05-19 06:30:00,13.2272
2024-05-19 06:30:00,2024-05-19 06:35:00,13.2431
2024-05-19 06:35:00,2024-05-19 06:40:00,12.30213
2024-05-19 06:40:00,2024-05-19 06:45:00,11.18978
2024-05-19 06:45:00,2024-05-19 06:50:00,10.34015
2024-05-19 06:50:00,2024-05-19 06:55:00,10.17503
2024-05-19 06:55:00,2024-05-19 07:00:00,8.41415
2024-05-19 07:00:00,2024-05-19 07:05:00,12.23597
2024-05-19 07:05:00,2024-05-19 07:10:00,11.91824
2024-05-19 07:10:00,2024-05-19 07:15:00,17.55581
2024-05-19 07:15:00,2024-05-19 07:20:00,15.66881
2024-05-19 07:20:00,2024-05-19 07:25:00,10.92416
2024-05-19 07:25:00,2024-05-19 07:30:00,9.60014
2024-05-19 07:30:00,2024-05-19 07:35:00,13.18206
2024-05-19 07:35:00,2024-05-19 07:40:00,10.92301
2024-05-19 07:40:00,2024-05-19 07:45:00,9.9764
2024-05-19 07:45:00,2024-05-19 07:50:00,9.74335
2024-05-19 07:50:00,2024-05-19 07:55:00,9.0685
2024-05-19 07:55:00,2024-05-19 08:00:00,8.78106
2024-05-19 08:00:00,2024-05-19 08:05:00,11.91313
2024-05-19 08:05:00,2024-05-19 08:10:00,11.74282
2024-05-19 08:10:00,2024-05-19 08:15:00,9.08341
2024-05-19 08:15:00,2024-05-19 08:20:00,10.7277
2024-05-19 08:20:00,2024-05-19 08:25:00,8.64502
2024-05-19 08:25:00,2024-05-19 08:30:00,9.70689
2024-05-19 08:30:00,2024-05-19 08:35:00,9.69003
2024-05-19 08:35:00,2024-05-19 08:40:00,9.35649
2024-05-19 08:40:00,2024-05-19 08:45:00,9.35649
2024-05-19 08:45:00,2024-05-19 08:50:00,5.13416
2024-05-19 08:50:00,2024-05-19 08:55:00,5.13416
2024-05-19 08:55:00,2024-05-19 09:00:00,5.13416
2024-05-19 09:00:00,2024-05-19 09:05:00,7.02369
2024-05-19 09:05:00,2024-05-19 09:10:00,7.13271
2024-05-19 09:10:00,2024-05-19 09:15:00,7.21072
2024-05-19 09:15:00,2024-05-19 09:20:00,10.4291
2024-05-19 09:20:00,2024-05-19 09:25:00,6.87375
2024-05-19 09:25:00,2024-05-19 09:30:00,6.81992
2024-05-19 09:30:00,2024-05-19 09:35:00,6.28275
2024-05-19 09:35:00,2024-05-19 09:40:00,5.16841
2024-05-19 09:40:00,2024-05-19 09:45:00,4.88626
2024-05-19 09:45:00,2024-05-19 09:50:00,4.09157
2024-05-19 09:50:00,2024-05-19 09:55:00,4.08826
2024-05-19 09:55:00,2024-05-19 10:00:00,4.92186
2024-05-19 10:00:00,2024-05-19 10:05:00,6.56983
2024-05-19 10:05:00,2024-05-19 10:10:00,6.56983
2024-05-19 10:10:00,2024-05-19 10:15:00,5.76256
2024-05-19 10:15:00,2024-05-19 10:20:00,5.74883
2024-05-19 10:20:00,2024-05-19 10:25:00,5.74883
2024-05-19 10:25:00,2024-05-19 10:30:00,5.74883
2024-05-19 10:30:00,2024-05-19 10:35:00,5.2587
2024-05-19 10:35:00,2024-05-19 10:40:00,5.02013
2024-05-19 10:40:00,2024-05-19 10:45:00,5.12467
2024-05-19 10:45:00,2024-05-19 10:50:00,4.93993
2024-05-19 10:50:00,2024-05-19 10:55:00,4.8991
2024-05-19 10:55:00,2024-05-19 11:00:00,4.81742
2024-05-19 11:00:00,2024-05-19 11:05:00,1.05
2024-05-19 11:05:00,2024-05-19 11:10:00,1.02131
2024-05-19 11:10:00,2024-05-19 11:15:00,0.05381
2024-05-19 11:15:00,2024-05-19 11:20:00,0.05385
2024-05-19 11:20:00,2024-05-19 11:25:00,0.05264
2024-05-19 11:25:00,2024-05-19 11:30:00,0.04122
2024-05-19 11:30:00,2024-05-19 11:35:00,0.05215
2024-05-19 11:35:00,2024-05-19 11:40:00,0.05151
2024-05-19 11:40:00,2024-05-19 11:45:00,0.01801
2024-05-19 11:45:00,2024-05-19 11:50:00,0.01136
2024-05-19 11:50:00,2024-05-19 11:55:00,0.01134
2024-05-19 11:55:00,2024-05-19 12:00:00,0.03419
2024-05-19 12:00:00,2024-05-19 12:05:00,0.01134
2024-05-19 12:05:00,2024-05-19 12:10:00,0.01173
2024-05-19 12:10:00,2024-05-19 12:15:00,0.01175
2024-05-19 12:15:00,2024-05-19 12:20:00,0.01177
2024-05-19 12:20:00,2024-05-19 12:25:00,0.01206
2024-05-19 12:25:00,2024-05-19 12:30:00,0.01129
2024-05-19 12:30:00,2024-05-19 12:35:00,0.01072
2024-05-19 12:35:00,2024-05-19 12:40:00,0.01058
2024-05-19 12:40:00,2024-05-19 12:45:00,0.00966
2024-05-19 12:45:00,2024-05-19 12:50:00,0.00841
2024-05-19 12:50:00,2024-05-19 12:55:00,0.0
2024-05-19 12:55:00,2024-05-19 13:00:00,0.00931
2024-05-19 13:00:00,2024-05-19 13:05:00,0.35576
2024-05-19 13:05:00,2024-05-19 13:10:00,0.01213
2024-05-19 13:10:00,2024-05-19 13:15:00,0.0
2024-05-19 13:15:00,2024-05-19 13:20:00,0.0
2024-05-19 13:20:00,2024-05-19 13:25:00,0.0
2024-05-19 13:25:00,2024-05-19 13:30:00,-5.09248
2024-05-19 13:30:00,2024-05-19 13:35:00,-10.03825
2024-05-19 13:35:00,2024-05-19 13:40:00,-18.32655
2024-05-19 13:40:00,2024-05-19 13:45:00,-30.44044
2024-05-19 13:45:00,2024-05-19 13:50:00,-37.46829
2024-05-19 13:50:00,2024-05-19 13:55:00,-40.34081
2024-05-19 13:55:00,2024-05-19 14:00:00,-39.79083
2024-05-19 14:00:00,2024-05-19 14:05:00,-30.57802
2024-05-19 14:05:00,2024-05-19 14:10:00,-30.04034
2024-05-19 14:10:00,2024-05-19 14:15:00,-25.11387
2024-05-19 14:15:00,2024-05-19 14:20:00,-30.23124
2024-05-19 14:20:00,2024-05-19 14:25:00,-36.42048
2024-05-19 14:25:00,2024-05-19 14:30:00,-40.07706
2024-05-19 14:30:00,2024-05-19 14:35:00,-40.04921
2024-05-19 14:35:00,2024-05-19 14:40:00,-41.43309
2024-05-19 14:40:00,2024-05-19 14:45:00,-41.7985
2024-05-19 14:45:00,2024-05-19 14:50:00,-42.89178
2024-05-19 14:50:00,2024-05-19 14:55:00,-43.59824
2024-05-19 14:55:00,2024-05-19 15:00:00,-45.44977
2024-05-19 15:00:00,2024-05-19 15:05:00,-41.60775
2024-05-19 15:05:00,2024-05-19 15:10:00,-41.60775
2024-05-19 15:10:00,2024-05-19 15:15:00,-42.11917
2024-05-19 15:15:00,2024-05-19 15:20:00,-42.63422
2024-05-19 15:20:00,2024-05-19 15:25:00,-42.73193
2024-05-19 15:25:00,2024-05-19 15:30:00,-43.37503
2024-05-19 15:30:00,2024-05-19 15:35:00,-42.92922
2024-05-19 15:35:00,2024-05-19 15:40:00,-42.64478
2024-05-19 15:40:00,2024-05-19 15:45:00,-44.92771
2024-05-19 15:45:00,2024-05-19 15:50:00,-45.69085
2024-05-19 15:50:00,2024-05-19 15:55:00,-46.30872
2024-05-19 15:55:00,2024-05-19 16:00:00,-46.00765
2024-05-19 16:00:00,2024-05-19 16:05:00,-44.89
2024-05-19 16:05:00,2024-05-19 16:10:00,-44.89
2024-05-19 16:10:00,2024-05-19 16:15:00,-44.58238
2024-05-19 16:15:00,2024-05-19 16:20:00,-44.89
2024-05-19 16:20:00,2024-05-19 16:25:00,-44.89
2024-05-19 16:25:00,2024-05-19 16:30:00,-45.08243
2024-05-19 16:30:00,2024-05-19 16:35:00,-45.47129
2024-05-19 16:35:00,2024-05-19 16:40:00,-49.27274
2024-05-19 16:40:00,2024-05-19 16:45:00,-49.90196
2024-05-19 16:45:00,2024-05-19 16:50:00,-49.90472
2024-05-19 16:50:00,2024-05-19 16:55:00,-49.90472
2024-05-19 16:55:00,2024-05-19 17:00:00,-49.90462
2024-05-19 17:00:00,2024-05-19 17:05:00,-51.10849
2024-05-19 17:05:00,2024-05-19 17:10:00,-51.45499
2024-05-19 17:10:00,2024-05-19 17:15:00,-51.73896
2024-05-19 17:15:00,2024-05-19 17:20:00,-49.90147
2024-05-19 17:20:00,2024-05-19 17:25:00,-49.90559
2024-05-19 17:25:00,2024-05-19 17:30:00,-50.00736
2024-05-19 17:30:00,2024-05-19 17:35:00,-49.90399
2024-05-19 17:35:00,2024-05-19 17:40:00,-49.90399
2024-05-19 17:40:00,2024-05-19 17:45:00,-49.90399
2024-05-19 17:45:00,2024-05-19 17:50:00,-50.15402
2024-05-19 17:50:00,2024-05-19 17:55:00,-53.71548
2024-05-19 17:55:00,2024-05-19 18:00:00,-53.97234
2024-05-19 18:00:00,2024-05-19 18:05:00,-52.05421
2024-05-19 18:05:00,2024-05-19 18:10:00,-52.20587
2024-05-19 18:10:00,2024-05-19 18:15:00,-55.37312
2024-05-19 18:15:00,2024-05-19 18:20:00,-51.49291
2024-05-19 18:20:00,2024-05-19 18:25:00,-51.99616
2024-05-19 18:25:00,2024-05-19 18:30:00,-52.8623
2024-05-19 18:30:00,2024-05-19 18:35:00,-52.0941
2024-05-19 18:35:00,2024-05-19 18:40:00,-52.0941
2024-05-19 18:40:00,2024-05-19 18:45:00,-52.12305
2024-05-19 18:45:00,2024-05-19 18:50:00,-53.75606
2024-05-19 18:50:00,2024-05-19 18:55:00,-53.76426
2024-05-19 18:55:00,2024-05-19 19:00:00,-54.69772
2024-05-19 19:00:00,2024-05-19 19:05:00,-53.71144
2024-05-19 19:05:00,2024-05-19 19:10:00,-56.30439
2024-05-19 19:10:00,2024-05-19 19:15:00,-56.71881
2024-05-19 19:15:00,2024-05-19 19:20:00,-55.08226
2024-05-19 19:20:00,2024-05-19 19:25:00,-56.31657
2024-05-19 19:25:00,2024-05-19 19:30:00,-56.31657
2024-05-19 19:30:00,2024-05-19 19:35:00,-52.8974
2024-05-19 19:35:00,2024-05-19 19:40:00,-51.84095
2024-05-19 19:40:00,2024-05-19 19:45:00,-51.47359
2024-05-19 19:45:00,2024-05-19 19:50:00,-51.25879
2024-05-19 19:50:00,2024-05-19 19:55:00,-51.50181
2024-05-19 19:55:00,2024-05-19 20:00:00,-51.79457
2024-05-19 20:00:00,2024-05-19 20:05:00,-51.97294
2024-05-19 20:05:00,2024-05-19 20:10:00,-51.97294
2024-05-19 20:10:00,2024-05-19 20:15:00,-51.97294
2024-05-19 20:15:00,2024-05-19 20:20:00,-49.90108
2024-05-19 20:20:00,2024-05-19 20:25:00,-50.17122
2024-05-19 20:25:00,2024-05-19 20:30:00,-53.42378
2024-05-19 20:30:00,2024-05-19 20:35:00,-49.90606
2024-05-19 20:35:00,2024-05-19 20:40:00,-49.90388
2024-05-19 20:40:00,2024-05-19 20:45:00,-49.90222
2024-05-19 20:45:00,2024-05-19 20:50:00,-49.9018
2024-05-19 20:50:00,2024-05-19 20:55:00,-49.90496
2024-05-19 20:55:00,2024-05-19 21:00:00,-50.15495
2024-05-19 21:00:00,2024-05-19 21:05:00,-50.16712
2024-05-19 21:05:00,2024-05-19 21:10:00,-49.91689
2024-05-19 21:10:00,2024-05-19 21:15:00,-49.90637
2024-05-19 21:15:00,2024-05-19 21:20:00,-49.90332
2024-05-19 21:20:00,2024-05-19 21:25:00,-49.90577
2024-05-19 21:25:00,2024-05-19 21:30:00,-50.17397
2024-05-19 21:30:00,2024-05-19 21:35:00,-49.91336
2024-05-19 21:35:00,2024-05-19 21:40:00,-50.1489
2024-05-19 21:40:00,2024-05-19 21:45:00,-50.16546
2024-05-19 21:45:00,2024-05-19 21:50:00,-50.10063
2024-05-19 21:50:00,2024-05-19 21:55:00,-49.89115
2024-05-19 21:55:00,2024-05-19 22:00:00,-50.21129
2024-05-19 22:00:00,2024-05-19 22:05:00,-49.84952
2024-05-19 22:05:00,2024-05-19 22:10:00,-49.84214
2024-05-19 22:10:00,2024-05-19 22:15:00,-49.56023
2024-05-19 22:15:00,2024-05-19 22:20:00,-49.56855
2024-05-19 22:20:00,2024-05-19 22:25:00,-49.4379
2024-05-19 22:25:00,2024-05-19 22:30:00,-49.48035
2024-05-19 22:30:00,2024-05-19 22:35:00,-45.96562
2024-05-19 22:35:00,2024-05-19 22:40:00,-46.4454
2024-05-19 22:40:00,2024-05-19 22:45:00,-48.74256
2024-05-19 22:45:00,2024-05-19 22:50:00,-49.21652
2024-05-19 22:50:00,2024-05-19 22:55:00,-49.04954
2024-05-19 22:55:00,2024-05-19 23:00:00,-48.92712
2024-05-19 23:00:00,2024-05-19 23:05:00,-48.18795
2024-05-19 23:05:00,2024-05-19 23:10:00,-48.58778
2024-05-19 23:10:00,2024-05-19 23:15:00,-49.6211
2024-05-19 23:15:00,2024-05-19 23:20:00,-47.69745
2024-05-19 23:20:00,2024-05-19 23:25:00,-44.30956
2024-05-19 23:25:00,2024-05-19 23:30:00,-40.66007
2024-05-19 23:30:00,2024-05-19 23:35:00,-40.47787
2024-05-19 23:35:00,2024-05-19 23:40:00,-40.52808
2024-05-19 23:40:00,2024-05-19 23:45:00,-40.33947
2024-05-19 23:45:00,2024-05-19 23:50:00,-40.93275
2024-05-19 23:50:00,2024-05-19 23:55:00,-41.12445
2024-05-19 23:55:00,2024-05-20 00:00:00,-42.04614
2024-05-20 00:00:00,2024-05-20 00:05:00,-40.40463
2024-05-20 00:05:00,2024-05-20 00:10:00,-40.47605
2024-05-20 00:10:00,2024-05-20 00:15:00,-41.32648
2024-05-20 00:15:00,2024-05-20 00:20:00,-45.43458
2024-05-20 00:20:00,2024-05-20 00:25:00,-44.61031
2024-05-20 00:25:00,2024-05-20 00:30:00,-42.41346
2024-05-20 00:30:00,2024-05-20 00:35:00,-37.88882
2024-05-20 00:35:00,2024-05-20 00:40:00,-16.51652
2024-05-20 00:40:00,2024-05-20 00:45:00,-11.84635
2024-05-20 00:45:00,2024-05-20 00:50:00,-10.5078
2024-05-20 00:50:00,2024-05-20 00:55:00,-10.5078
2024-05-20 00:55:00,2024-05-20 01:00:00,-10.33288
2024-05-20 01:00:00,2024-05-20 01:05:00,-10.48606
2024-05-20 01:05:00,2024-05-20 01:10:00,-2.0182
2024-05-20 01:10:00,2024-05-20 01:15:00,-0.0024
2024-05-20 01:15:00,2024-05-20 01:20:00,-0.54722
2024-05-20 01:20:00,2024-05-20 01:25:00,4.14126
2024-05-20 01:25:00,2024-05-20 01:30:00,7.19657
2024-05-20 01:30:00,2024-05-20 01:35:00,14.9988
2024-05-20 01:35:00,2024-05-20 01:40:00,18.9024
2024-05-20 01:40:00,2024-05-20 01:45:00,24.835
2024-05-20 01:45:00,2024-05-20 01:50:00,31.0888
2024-05-20 01:50:00,2024-05-20 01:55:00,36.98
2024-05-20 01:55:00,2024-05-20 02:00:00,37.38934
2024-05-20 02:00:00,2024-05-20 02:05:00,18.48609
2024-05-20 02:05:00,2024-05-20 02:10:00,20.0
2024-05-20 02:10:00,2024-05-20 02:15:00,25.0
2024-05-20 02:15:00,2024-05-20 02:20:00,25.01802
2024-05-20 02:20:00,2024-05-20 02:25:00,30.1175
2024-05-20 02:25:00,2024-05-20 02:30:00,30.23449
2024-05-20 02:30:00,2024-05-20 02:35:00,30.91325
2024-05-20 02:35:00,2024-05-20 02:40:00,36.08098
2024-05-20 02:40:00,2024-05-20 02:45:00,35.12879
2024-05-20 02:45:00,2024-05-20 02:50:00,37.41302
